4.672181,0.6645157,1.2717901,-1.7269722,-4.6295934,-0.083636165,-1.8624154,-0.2239055,0.44280797,-1.8390979,-0.24067631,-1.177567,0.058311597,2.3296607,0.8340297,-1.6298796,2.8710299,3.6668491,-1.0642788,0.19354367,-0.4502105,3.4454923,1.3923097,0.32127872,-2.3484032,-0.3433364,2.6985629,1.079009,4.133842,0.5915654
5.897849,3.9877467,-2.1643534,-3.358915,0.26812875,1.0548241,2.9828603,-2.514566,1.9370525,-3.686904,2.9645498,-2.9387906,0.18496594,1.215797,-1.654897,-7.1553307,5.5078263,3.6796923,1.6438693,-4.760858,5.4685755,-1.1634221,-0.032984853,1.7783664,-3.0398364,-2.118202,1.5562552,2.3936718,5.8357544,-0.6913214
0.9035275,5.579379,-1.5295426,-2.2318468,3.412489,-5.29632,-2.4529264,-2.5379682,-1.3102558,-0.5569517,0.0036685467,1.7146537,-0.12163927,1.5260707,0.441276,-5.795165,-0.13146138,5.469717,-2.299943,-5.811082,2.7500873,1.2752416,3.5667312,3.6935759,2.0749574,-6.2917695,2.5786984,0.07230502,6.1826468,1.6359853
5.4191337,2.2652667,-2.4153066,-2.5626557,-0.29730237,-1.5194046,-1.4435759,-2.88094,2.6678014,1.602695,-1.162084,0.103505895,1.7671176,0.50366163,-0.7329339,-2.8894987,-0.8182016,2.5315084,1.888936,0.63811815,2.8924742,2.5056033,2.1803837,-3.567627,-1.8366816,1.1198688,3.9100966,4.1239777,1.3377929,2.1084924
7.060395,4.0301228,-2.7440777,-4.047596,3.770756,-0.21153134,2.1386585,-1.669831,5.331993,-3.8796806,4.7430587,-4.451601,-0.0043578446,0.7235402,-2.3014421,-8.535264,6.846827,6.5075574,2.580426,-3.7241647,2.7180345,-3.8412886,-2.8752465,4.870406,-8.22757,1.1653029,-2.5333064,1.5803262,5.8210363,-2.4837787
6.3037143,1.3000107,-1.3030252,-3.3330045,-1.1262383,1.5759844,2.1311288,0.08032763,1.3808756,-4.2246222,4.275284,-2.8145936,1.0591027,1.3399253,-1.0475316,-6.6428556,6.143509,3.5837069,1.7676375,-3.920291,4.468833,-0.58257043,-0.8956443,0.63277733,-2.972899,-1.5116906,0.69670814,3.346438,5.903564,-1.2174385
3.0793386,-0.9587629,0.90122455,0.1592145,4.4038844,2.157093,5.5149803,-3.711795,-0.33051634,-5.2144732,6.1448402,-2.700026,0.6158719,-5.399501,4.754354,-6.146843,-3.725222,-0.6351613,3.2298727,-1.1775924,4.8454714,0.60996485,4.8645854,0.31884706,0.54792714,-8.736246,5.3404775,6.3253508,0.7221015,0.67565686
2.8562708,-0.90816736,0.95212305,0.55992043,4.1211805,2.1930132,5.4169908,-3.8817954,-0.047313333,-5.2614784,5.973274,-2.8142858,0.49541488,-5.5150266,5.049397,-5.859907,-4.1803775,-0.5958928,3.2265391,-0.6954667,4.825137,0.83779955,4.748481,0.14535475,0.40196437,-8.954594,5.559157,6.425765,0.34598386,0.7734667
3.9009876,0.83704334,0.95966506,-1.2561094,-0.65996814,-0.7777774,-0.56404024,-1.9768488,-0.61385477,-2.5823407,1.4009926,-0.9964886,-0.4293593,-0.1833634,2.3448186,-3.2629266,0.06881714,3.9829826,-1.5785209,-0.88941777,0.98596275,2.6998763,3.706356,1.3117745,-1.3771003,-4.67805,3.7298703,1.1861638,4.060972,0.50068015
4.015341,-0.5276691,-1.4659407,-6.333413,-1.7649763,-1.5836179,0.6366557,3.3053565,-3.891215,-1.6310558,5.780894,1.9188068,4.3281145,4.118948,-2.2889457,-7.702325,5.0415325,-0.009855747,5.60638,-6.798396,4.370075,-0.7043292,-1.894973,-2.089567,8.396531,-1.046473,2.3202276,6.323687,5.3542986,1.826244
3.0648267,0.36437097,-1.4541701,-3.727294,-0.8908733,0.12800777,2.1430566,0.4899636,-2.4385056,-3.0857294,3.599236,-0.10240069,2.0442846,2.6592653,-0.06235236,-6.398293,3.4654655,-0.2544043,4.3000927,-5.31614,5.298393,0.5363171,-0.49443877,-1.9063741,6.5350623,-3.5768628,2.422778,5.554235,4.440322,2.1821866
8.926429,-2.219017,3.2480395,-3.2772202,-6.6627603,1.2964572,-2.6922503,1.5588851,-0.69688773,-1.6258337,2.0105174,-3.1804464,0.19444647,2.155758,1.6634592,-0.6457372,3.2596936,6.1275263,-1.6521761,2.972988,-2.9317157,3.682076,2.418768,1.4940226,-7.131279,0.50803924,5.1384015,-0.75402933,5.310623,-0.2543496
3.7095551,-2.8193746,-2.0235476,-5.674125,-0.2577471,-3.0712225,-2.4446697,1.1151917,4.238664,0.7084902,6.870893,1.113518,5.208871,-1.6296989,-0.58777434,-8.409536,1.6801723,4.100237,0.09860259,-0.2835774,1.6530858,1.8065376,1.1149592,-1.9318972,2.5242383,-0.8123407,1.8411386,8.129749,1.3527057,-1.5558639
3.7253206,-3.2537138,-2.4910154,-6.286666,-0.03187418,-3.4525588,-3.010995,1.1561047,5.334506,1.5014675,7.3681264,1.2777615,5.814203,-2.4073923,-0.886005,-8.866578,1.6194962,4.85017,-0.8905569,0.3142836,1.3615288,1.8150845,1.3892598,-2.1105251,2.071688,-0.6798868,1.6547904,8.688362,0.9240808,-2.2393959
3.3588834,-2.9749074,-2.393845,-5.792756,0.15021199,-3.4057202,-2.7967854,1.0642133,5.2012453,1.2743205,7.035545,1.1338327,5.2663064,-2.3947268,-0.5502099,-8.667217,1.2746307,4.838591,-0.7117008,0.10147523,1.3121499,1.9322118,1.2762753,-1.8023678,2.2984998,-1.1204739,1.6345704,8.267663,0.93484044,-1.8217627
5.754494,-0.21148598,0.6608276,-2.5766883,-1.996101,0.5590816,0.10476041,-0.75930876,-0.81585723,-2.9958127,2.3475213,-1.7526679,1.6954122,1.0380372,1.1265996,-3.56351,2.3073933,2.4294143,1.382626,-1.7569478,1.9485952,1.8542237,2.195404,0.07559903,-2.4701626,-2.094733,4.3975325,2.836728,4.196626,0.34059522
3.6153347,-3.1344128,-2.128962,-6.07081,0.11231768,-3.3560112,-2.8399317,1.2090452,5.1043253,1.3425349,7.378833,1.0725279,5.750129,-2.4236372,-0.70437694,-8.755676,1.4844596,4.501932,-0.565744,0.06286562,1.419666,1.6454366,1.4226091,-1.9650244,2.043247,-0.80878055,1.6614337,8.407728,1.0060086,-2.1268349
3.7871258,-3.0411248,-2.3497205,-6.1578636,0.09303796,-3.2751775,-2.8995328,1.252369,4.6553307,1.2639804,7.226734,1.2254038,5.720329,-1.9380543,-0.9781989,-8.8963585,1.5454051,4.5446334,-0.51935285,-0.25299817,1.5270869,1.651712,1.4393001,-1.8512398,2.2473269,-1.0486149,1.8498739,8.263961,1.184248,-1.7277846
3.6328335,-2.9281783,-2.2957554,-5.9515896,-0.14323425,-3.4684193,-2.8541143,1.1180382,5.136263,1.3039393,7.228228,1.0970964,5.4432764,-2.3315988,-0.5557498,-8.685984,1.4271901,4.8141155,-0.8159461,0.24144576,1.3477433,1.7938224,1.5906727,-1.9904549,2.1392074,-0.8515867,1.783766,8.431622,1.0974656,-1.978072
6.6135406,2.7046697,-3.1644678,-3.2896638,1.3830898,-1.2674557,-0.5307298,-4.080119,2.2234435,2.129109,-2.0960662,-0.060688198,2.0109906,0.16472414,-1.4532936,-1.959652,-1.6181946,1.2309006,3.101808,0.92738545,4.1078715,2.429128,3.1416576,-4.1946826,-3.50654,1.1533428,5.411259,4.206951,1.0527599,2.5130591
1.3082118,1.1884048,-0.85024095,-2.1087463,-0.34654164,-0.8871053,0.7980779,-1.5867019,0.6570818,-2.8613203,2.847336,-0.10127574,1.3241742,-0.14139397,0.3357075,-4.9623823,1.9719741,1.7778088,0.39455578,-3.2009687,4.528283,1.5426188,1.8087325,-0.35450113,2.4890897,-4.2798257,1.7502955,3.8078818,3.6372602,0.3558495
7.1380057,4.1019073,-2.6111672,-3.7768228,3.7476542,-0.012391031,2.435483,-1.6538756,5.454536,-4.017579,4.7784247,-4.5770984,-0.30314487,0.46837154,-2.3580499,-8.411219,6.7667403,6.385303,2.567853,-3.6644647,2.7448757,-3.990766,-2.8674564,4.946527,-8.633938,1.0231818,-2.6670136,1.677146,5.335715,-2.4313526
1.1484258,5.5758758,-1.6607349,-2.3641055,3.7224422,-5.3920207,-2.6414156,-2.2270288,-1.7051895,-0.5104311,0.23611695,1.6358383,0.16347544,1.6886476,0.45603982,-5.9035873,-0.05316089,5.5226383,-2.5387285,-6.0458846,2.8378177,1.4143145,3.7492678,3.9494674,2.202858,-6.683703,2.9254575,0.027922153,6.5468507,1.4902517
6.7326226,3.0957518,-3.2104568,-3.2291174,1.0573934,-1.1393915,-0.9289589,-3.9304254,2.3798103,2.3359647,-2.377809,0.035051584,1.7027321,0.22128351,-1.3646853,-1.8973048,-1.4447826,1.3038766,3.0279336,0.5817825,4.0404124,2.6532688,3.1598797,-4.104974,-3.6089313,1.3595295,5.3912296,3.9276152,0.9533066,2.663447
3.805608,-1.8437111,-1.7363417,-4.7836404,-0.32064158,-2.2071168,-1.3546662,0.33837292,2.9865658,0.056974888,6.006585,0.7147155,4.033123,-0.98490524,-0.24186581,-7.3318806,1.9156371,3.546873,0.9297078,-0.7140136,1.883456,1.4354972,0.413542,-1.3971378,1.7908931,-0.6626244,1.7240928,6.855214,1.8396804,-0.9368361
3.6734252,-2.9875064,-2.4021525,-6.0491056,0.1396513,-3.5223258,-2.8647363,1.0930083,5.1756268,1.3783619,7.261962,1.1398697,5.5921116,-2.3032444,-0.71364385,-8.822403,1.5069578,4.797288,-0.78271896,0.083411604,1.2668954,1.7671958,1.4106591,-1.7199063,1.8796203,-0.8094131,1.5990584,8.238451,1.1174889,-2.091346
3.227146,-1.03076,0.7816527,-0.8444779,3.7530942,1.5535382,5.081357,-2.9939637,-0.9741945,-4.649917,6.209989,-2.1000168,1.4143522,-4.2566113,3.9081423,-6.3891287,-2.9814324,-0.8436475,3.6572254,-1.766214,5.037803,0.64738166,4.2374983,-0.19078735,1.5541141,-7.981799,5.102927,6.428742,1.1076341,0.7893081
-0.31000328,5.1349173,-0.41830555,4.5132914,-5.210665,-1.3044301,-1.6520032,-3.6189866,5.373807,-1.9514575,-4.5411315,-0.2809586,-2.4654355,2.030348,4.612461,-2.9538224,0.12914747,5.2473297,-0.6378486,0.14247808,0.48726404,2.393815,-0.30086517,-2.1420784,2.9819088,1.2220988,-1.4180421,2.9597132,-0.0005091429,3.1054626
-0.2201755,5.1387715,-0.34576738,4.4087067,-5.419609,-1.3050787,-1.6503525,-3.4493291,5.326294,-1.8353968,-4.4372864,-0.13519602,-2.327238,2.1293237,4.6207333,-2.9220867,0.46660298,5.302266,-0.60459423,0.11577646,0.5208678,2.3541443,-0.51610684,-2.1934948,3.1352308,1.506113,-1.5634258,3.0753942,-0.09523398,3.0980728
3.1563296,-0.99429935,0.7291047,0.19975156,4.457904,2.2158763,5.2674894,-3.6499672,-0.20869976,-4.9489393,6.180484,-2.729883,0.6689963,-5.446437,4.6634903,-6.0710797,-3.6742039,-0.49767816,3.1234765,-0.86423004,4.7889547,0.77173185,4.505751,0.2677292,0.2397484,-8.816282,5.26388,6.1405582,0.5793329,0.5320844
4.923572,1.0212946,-1.7239618,-4.0813174,1.2638626,0.044515967,1.8911155,-0.56408405,-0.15930331,-3.3340986,3.4301944,-0.82844067,1.8078591,0.6498034,-0.774799,-6.3278265,3.5929604,1.44628,1.5732095,-5.3379593,5.433633,0.89499587,1.7881129,0.7653067,1.123478,-4.963579,2.9896624,3.8655264,5.437134,0.17921126
3.0807137,-1.1395664,0.7301158,0.14406267,3.9646153,2.0376608,5.1445627,-3.4608374,-0.4444934,-5.0214624,5.772627,-2.281254,0.6937489,-4.9648657,4.52089,-5.926799,-3.477008,-0.5920868,3.308491,-0.9686164,4.8595705,0.9331687,4.460344,0.06935611,0.9229394,-8.526993,5.1295137,6.1807623,0.78181505,0.7174355
2.8421023,3.8018847,-2.1501575,-3.2165706,2.5889544,-3.624025,-1.1531836,-0.92512345,-0.31561422,-1.2687082,2.1390812,0.7687931,1.1688237,1.6245663,-0.8802306,-7.2660646,2.6448734,4.4867144,0.5443818,-5.713631,3.5185318,-0.20174903,0.7101871,2.4689102,1.3152357,-3.0155597,1.083648,2.5297146,5.7567425,0.8825818
4.5679564,1.1514554,-0.25908196,-2.0599658,-2.345276,0.1980707,0.44193667,-0.5309755,-0.18022877,-2.5536354,1.7029679,-1.701468,0.9613481,1.8167961,1.0019789,-4.5798073,3.5377557,2.6266375,1.2836326,-3.0572712,3.0755317,1.515421,1.3286499,0.01257652,0.5457806,-2.0111215,3.066709,2.6776853,3.942675,0.6094146
4.180614,-0.6130631,-1.5713031,-6.73066,-1.5854774,-1.5957661,0.5199611,3.2014244,-4.1586113,-1.4796425,5.473543,1.9867417,4.139465,4.5080295,-2.5689,-7.589938,5.1184554,-0.16059458,5.5064535,-6.8754053,4.581342,-0.5406718,-1.9211276,-2.190886,8.155799,-0.9020685,2.6061947,6.2177067,5.729413,2.0499794
3.902691,2.4544544,-0.99079317,-3.2803195,-2.9666224,-0.27629533,0.22480357,-0.112626255,0.70702994,-3.4396718,3.079799,-1.2308881,0.78755665,3.204646,-0.7156549,-4.8393245,5.6965647,3.3061223,0.7760331,-3.3022206,3.9495325,0.26218462,0.5038847,0.46227854,-0.4290158,-2.41514,1.3388288,2.0063114,5.162273,0.2942568
1.8152025,2.8763866,-0.6309752,-0.9467175,1.6777955,-1.7394323,0.2100093,-2.5213234,0.66142553,-2.2288527,2.0180178,-0.25057453,0.037421033,-0.48531547,2.1025019,-5.8504467,-0.42286628,3.4979892,-0.36443108,-3.3236127,2.741051,1.2776755,2.7335165,1.4850003,1.7455075,-5.034843,2.2801251,2.8189332,3.5450745,1.3637052
3.1949615,-1.8441684,-1.5922239,-4.9626064,0.2636057,-2.7072337,-0.8266536,1.0784326,2.6035547,-0.48746616,7.0366354,0.54870397,4.531946,-0.9238344,-0.7617835,-8.073492,2.4317393,2.8573227,1.2841489,-2.2708642,2.8678694,0.8781159,0.32744366,-1.4466465,3.5805147,-1.6141484,1.7480465,7.1421404,2.281117,-0.9932754
3.986206,-3.1063156,-2.0706987,-6.1414113,-0.10052365,-3.407288,-2.842021,0.9952303,5.1497655,1.2281885,7.310028,1.0112914,5.5700765,-2.1724968,-0.57321966,-8.734301,1.3764827,4.9400463,-0.82480085,0.47678354,1.2410846,1.7696363,1.5607022,-1.623872,1.7562749,-0.81701803,1.7582496,8.344778,1.0239074,-2.0790462
-0.17253518,5.2270575,-0.45628542,4.3245883,-5.264757,-1.3017356,-1.8022414,-3.5119705,5.283795,-1.8106909,-4.5859737,-0.26839155,-2.4142165,1.9972155,4.598083,-3.014882,0.25569576,5.161578,-0.66746783,0.24185792,0.50714356,2.2959414,-0.44571373,-2.1799493,3.0903041,1.2439699,-1.4825592,3.099551,-0.068920374,3.0057404
4.10266,-0.37682772,-1.6291583,-6.283092,-1.5906901,-1.7576174,0.31251228,2.908854,-3.6932807,-1.4170055,4.9045362,1.9943827,4.2133474,4.3473525,-2.3208463,-7.267554,4.612558,0.060525656,5.366765,-6.411965,4.351564,-0.30920875,-1.8626854,-2.3693764,7.752112,-0.70851445,2.5525324,6.190059,5.374045,2.0374246
1.1540973,5.83702,-1.5614076,-2.313766,3.8077826,-5.454338,-2.5932634,-2.4366148,-1.7420589,-0.47300455,0.15683544,1.7526125,-0.08319673,1.5841948,0.5675148,-5.8400283,-0.32990935,5.5043383,-2.591793,-6.153234,2.947552,1.3622777,3.9054003,4.0897694,2.2240093,-6.898717,2.8713384,0.06386,6.6888437,1.5310379
3.5972545,-2.9808173,-2.3139122,-5.990974,0.13580644,-3.541848,-2.9391537,1.094398,5.165019,1.3914472,7.2197337,1.1945114,5.5685935,-2.362776,-0.7715936,-8.751941,1.3967583,4.7661,-0.76745254,0.22766156,1.2639575,1.8148792,1.5681082,-1.839056,2.004435,-0.89884514,1.6973641,8.255005,1.0444888,-2.0601556
3.7549646,-3.1896164,-2.1252308,-6.0359535,0.001273036,-3.3096986,-2.6405354,1.1324679,4.9494643,1.0832336,7.2554574,0.96330285,5.5128984,-2.1934464,-0.705518,-8.566149,1.3897243,4.7441835,-0.59459937,0.19690065,1.2210007,1.8528359,1.5754215,-1.9599493,1.8755262,-0.9703005,1.7430478,8.206192,1.0521595,-1.9797466
3.3833818,-2.7284746,-2.3701851,-6.1269593,0.12064737,-3.4132738,-2.7716374,1.0096455,5.126372,1.3142731,7.241401,1.2871183,5.5288486,-2.1794996,-0.77794063,-9.002865,1.47888,4.6407485,-0.6815497,0.026966691,1.6168301,1.8039138,1.4457779,-2.0000677,2.2952638,-0.8672916,1.8472645,8.5375595,0.9473808,-1.7992296
8.633301,-3.0697806,4.0896273,-2.7101562,-8.399353,1.6432377,-3.2075562,1.9443173,-1.6700354,-1.3668063,1.4659703,-3.0284398,-0.086024046,2.510765,2.64908,0.4172691,2.6453843,5.4844446,-2.1980247,3.829108,-3.4730783,4.7994356,3.2803075,0.45021617,-6.0797224,0.36638534,6.200404,-1.1707652,4.9766703,0.5672119
1.2042978,5.698482,-1.643656,-2.2864997,3.525461,-5.4325576,-2.4586148,-2.2682152,-1.5163808,-0.53734505,0.094613254,1.7170062,-0.08627188,1.7811544,0.49897859,-5.7739305,-0.041127846,5.6017575,-2.5172715,-6.089951,2.8926017,1.3147786,3.7099843,3.9271157,2.1866412,-6.513335,2.731225,0.08842564,6.3845096,1.6442424
3.9177592,-0.118465126,0.16097897,-2.4670966,0.04279776,0.68809336,1.6525924,-1.4697347,-1.0052713,-3.236272,4.873946,-1.4774778,1.5772629,-1.1734719,1.9324346,-6.3184557,2.258407,3.3217747,0.4676156,-2.7766132,4.3192296,1.873044,3.2893376,0.50156474,1.4877295,-5.4342804,3.98436,4.7865276,3.4745443,-0.119639546
3.7446046,0.8580928,-1.3675425,-3.080882,-1.2057221,-1.3506441,-0.6252506,-0.617321,1.4402869,-0.802088,1.8137759,0.2891552,2.5726597,1.0177747,0.13923693,-5.0180144,2.1995838,2.1618185,0.7810997,-2.8716786,3.5594196,1.6280389,1.0372152,-1.3515689,1.8251121,-1.7002002,2.2423012,4.325865,3.898499,0.36703718
3.1263328,2.0853224,-1.1470118,-2.9390025,-1.1927319,-1.0524275,1.2393584,-0.15811616,-0.24174142,-3.0474014,2.5942097,-0.4997994,1.1216251,2.166453,-0.7852093,-6.34338,4.933814,2.576938,2.6124573,-4.817711,4.3427715,0.06146443,-0.8002316,-0.10512419,2.9610977,-2.9708385,1.3155329,3.7757378,3.696528,0.5831659
